video_id,label,frames,label_id,shape,format
68653,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
68655,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
68661,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
68676,Thumb Up,37,20,"(100, 176)",JPEG
68677,Thumb Up,37,20,"(100, 176)",JPEG
68684,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
68685,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
68687,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
68689,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
68733,Thumb Up,37,20,"(100, 176)",JPEG
68737,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
68747,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
68776,Thumb Up,37,20,"(100, 176)",JPEG
68783,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
68788,Thumb Down,37,19,"(100, 132)",JPEG
68790,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
68796,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
68808,Thumb Up,37,20,"(100, 176)",JPEG
68827,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
68833,Thumb Up,37,20,"(100, 132)",JPEG
68838,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
68840,Thumb Down,37,19,"(100, 176)",JPEG
68851,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
68854,Thumb Up,37,20,"(100, 132)",JPEG
68862,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
68864,Zooming In With Two Fingers,37,24,"(100, 132)",JPEG
68866,Thumb Up,37,20,"(100, 176)",JPEG
68876,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
68927,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
68931,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
68944,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
68947,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
68948,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
68956,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
68962,Zooming In With Two Fingers,37,24,"(100, 132)",JPEG
68978,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
69003,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
69007,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
69016,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
69018,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
69025,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
69027,Thumb Up,37,20,"(100, 176)",JPEG
69054,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
69055,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
69071,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
69085,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
69087,Thumb Down,37,19,"(100, 176)",JPEG
69129,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
69146,Thumb Up,37,20,"(100, 176)",JPEG
69155,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
69163,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
69166,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
69167,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
69171,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
69196,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
69199,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
69221,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
69229,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
69230,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
69232,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
69252,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
69265,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
69269,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
69274,Thumb Up,37,20,"(100, 176)",JPEG
69276,Thumb Up,37,20,"(100, 176)",JPEG
69279,Thumb Down,37,19,"(100, 176)",JPEG
69280,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
69281,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
69291,Thumb Down,37,19,"(100, 176)",JPEG
69302,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
69306,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
69325,Thumb Down,37,19,"(100, 176)",JPEG
69330,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
69349,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
69352,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
69353,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
69354,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
69360,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
69369,Thumb Up,37,20,"(100, 176)",JPEG
69370,Thumb Down,37,19,"(100, 176)",JPEG
69371,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
69375,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
69381,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
69392,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
69398,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
69411,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
69415,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
69422,Thumb Up,37,20,"(100, 176)",JPEG
69426,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
69434,Thumb Up,37,20,"(100, 176)",JPEG
69437,Thumb Down,37,19,"(100, 176)",JPEG
69461,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
69471,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
69472,Thumb Down,37,19,"(100, 176)",JPEG
69473,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
69480,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
69486,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
69493,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
69519,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
69537,Thumb Up,37,20,"(100, 176)",JPEG
69541,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
69542,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
69569,Thumb Down,37,19,"(100, 176)",JPEG
69584,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
69585,Zooming Out With Two Fingers,37,26,"(100, 132)",JPEG
69596,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
69617,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
69637,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
69654,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
69661,Thumb Down,37,19,"(100, 176)",JPEG
69668,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
69674,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
69689,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
69694,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
69705,Zooming In With Two Fingers,37,24,"(100, 132)",JPEG
69715,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
69722,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
69732,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
69737,Thumb Up,37,20,"(100, 176)",JPEG
69738,Thumb Down,37,19,"(100, 132)",JPEG
69743,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
69751,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
69757,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
69762,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
69766,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
69772,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
69776,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
69781,Thumb Down,37,19,"(100, 176)",JPEG
69782,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
69790,Zooming In With Two Fingers,37,24,"(100, 132)",JPEG
69791,Thumb Up,37,20,"(100, 176)",JPEG
69804,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
69815,Thumb Down,37,19,"(100, 176)",JPEG
69820,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
69834,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
69850,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
69861,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
69864,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
69865,Sliding Two Fingers Left,37,11,"(100, 142)",JPEG
69868,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
69903,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
69907,Thumb Up,37,20,"(100, 176)",JPEG
69908,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
69909,Thumb Down,37,19,"(100, 176)",JPEG
69911,Thumb Down,37,19,"(100, 176)",JPEG
69912,Thumb Down,37,19,"(100, 176)",JPEG
69920,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
69928,Thumb Down,37,19,"(100, 176)",JPEG
69931,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
69941,Thumb Down,37,19,"(100, 176)",JPEG
69947,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
69954,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
69957,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
70014,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
70026,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
70032,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
70041,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
70047,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
70061,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
70065,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
70082,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
70083,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
70129,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
70132,Zooming In With Two Fingers,37,24,"(100, 132)",JPEG
70150,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
70159,Thumb Up,37,20,"(100, 132)",JPEG
70163,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
70164,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
70165,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
70178,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
70206,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
70215,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
70239,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
70257,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
70258,Zooming Out With Two Fingers,37,26,"(100, 100)",JPEG
70263,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
70264,Thumb Up,37,20,"(100, 176)",JPEG
70267,Thumb Down,37,19,"(100, 176)",JPEG
70270,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
70290,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
70324,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
70329,Thumb Up,37,20,"(100, 132)",JPEG
70337,Thumb Down,37,19,"(100, 176)",JPEG
70345,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
70347,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
70349,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
70354,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
70367,Thumb Up,37,20,"(100, 176)",JPEG
70369,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
70370,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
70382,Thumb Up,37,20,"(100, 176)",JPEG
70403,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
70411,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
70471,Thumb Up,37,20,"(100, 176)",JPEG
70482,Thumb Down,37,19,"(100, 132)",JPEG
70497,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
70535,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
70543,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
70554,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
70579,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
70592,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
70593,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
70625,Thumb Down,37,19,"(100, 176)",JPEG
70636,Zooming In With Two Fingers,37,24,"(100, 132)",JPEG
70644,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
70656,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
70659,Zooming Out With Two Fingers,37,26,"(100, 132)",JPEG
70671,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
70673,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
70676,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
70678,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
70685,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
70690,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
70697,Thumb Down,37,19,"(100, 176)",JPEG
70705,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
70709,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
70743,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
70749,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
70757,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
70771,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
70791,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
70798,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
70804,Thumb Up,37,20,"(100, 176)",JPEG
70816,Thumb Down,37,19,"(100, 176)",JPEG
70822,Thumb Up,37,20,"(100, 176)",JPEG
70826,Zooming In With Two Fingers,37,24,"(100, 132)",JPEG
70835,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
70854,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
70855,Zooming Out With Two Fingers,37,26,"(100, 132)",JPEG
70857,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
70869,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
70875,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
70903,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
70906,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
70908,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
70925,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
70926,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
70929,Thumb Down,37,19,"(100, 176)",JPEG
70932,Thumb Down,37,19,"(100, 176)",JPEG
70935,Thumb Up,37,20,"(100, 132)",JPEG
70959,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
70960,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
70967,Thumb Up,37,20,"(100, 176)",JPEG
70969,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
70991,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
71002,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
71003,Thumb Down,37,19,"(100, 176)",JPEG
71006,Thumb Up,37,20,"(100, 176)",JPEG
71012,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
71033,Zooming In With Two Fingers,37,24,"(100, 132)",JPEG
71037,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
71041,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
71066,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
71069,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
71072,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
71075,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
71086,Thumb Down,37,19,"(100, 176)",JPEG
71100,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
71104,Zooming In With Two Fingers,37,24,"(100, 132)",JPEG
71108,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
71123,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
71133,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
71148,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
71172,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
71185,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
71193,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
71200,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
71213,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
71226,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
71228,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
71229,Thumb Up,37,20,"(100, 132)",JPEG
71234,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
71244,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
71245,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
71252,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
71271,Thumb Up,37,20,"(100, 176)",JPEG
71272,Thumb Down,37,19,"(100, 176)",JPEG
71275,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
71277,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
71294,Thumb Down,37,19,"(100, 176)",JPEG
71305,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
71314,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
71321,Thumb Down,37,19,"(100, 132)",JPEG
71324,Thumb Down,37,19,"(100, 132)",JPEG
71326,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
71330,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
71334,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
71338,Thumb Down,37,19,"(100, 176)",JPEG
71358,Thumb Down,37,19,"(100, 176)",JPEG
71359,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
71366,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
71386,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
71391,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
71393,Zooming Out With Two Fingers,37,26,"(100, 132)",JPEG
71396,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
71418,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
71436,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
71444,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
71449,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
71450,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
71458,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
71462,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
71472,Zooming Out With Two Fingers,37,26,"(100, 132)",JPEG
71486,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
71493,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
71498,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
71511,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
71562,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
71608,Zooming In With Two Fingers,37,24,"(100, 132)",JPEG
71618,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
71632,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
71636,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
71652,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
71653,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
71658,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
71661,Zooming In With Two Fingers,37,24,"(100, 132)",JPEG
71678,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
71686,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
71690,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
71717,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
71719,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
71725,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
71737,Thumb Down,37,19,"(100, 176)",JPEG
71763,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
71764,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
71771,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
71774,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
71784,Thumb Down,37,19,"(100, 176)",JPEG
71787,Thumb Down,37,19,"(100, 176)",JPEG
71801,Thumb Up,37,20,"(100, 176)",JPEG
71805,Thumb Down,37,19,"(100, 176)",JPEG
71807,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
71821,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
71831,Thumb Up,37,20,"(100, 176)",JPEG
71856,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
71863,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
71874,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
71877,Thumb Down,37,19,"(100, 176)",JPEG
71881,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
71895,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
71899,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
71906,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
71920,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
71930,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
71939,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
71957,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
71960,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
71970,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
71976,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
71982,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
71988,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
72001,Thumb Down,37,19,"(100, 176)",JPEG
72002,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
72011,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
72067,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
72077,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
72084,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
72091,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
72093,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
72107,Thumb Down,37,19,"(100, 176)",JPEG
72128,Thumb Down,37,19,"(100, 176)",JPEG
72142,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
72146,Thumb Up,37,20,"(100, 176)",JPEG
72149,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
72152,Thumb Down,37,19,"(100, 176)",JPEG
72166,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
72175,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
72181,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
72190,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
72192,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
72217,Thumb Up,37,20,"(100, 176)",JPEG
72218,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
72229,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
72236,Thumb Down,37,19,"(100, 176)",JPEG
72249,Thumb Down,37,19,"(100, 132)",JPEG
72256,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
72261,Thumb Up,37,20,"(100, 176)",JPEG
72278,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
72294,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
72295,Sliding Two Fingers Up,37,13,"(100, 100)",JPEG
72297,Zooming In With Two Fingers,37,24,"(100, 132)",JPEG
72302,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
72321,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
72355,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
72357,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
72372,Thumb Down,37,19,"(100, 176)",JPEG
72383,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
72401,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
72408,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
72412,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
72427,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
72450,Thumb Up,37,20,"(100, 176)",JPEG
72467,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
72476,Thumb Down,37,19,"(100, 176)",JPEG
72501,Thumb Down,37,19,"(100, 132)",JPEG
72505,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
72511,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
72515,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
72520,Thumb Down,37,19,"(100, 176)",JPEG
72552,Thumb Down,37,19,"(100, 176)",JPEG
72558,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
72571,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
72576,Sliding Two Fingers Left,37,11,"(100, 100)",JPEG
72604,Thumb Up,37,20,"(100, 132)",JPEG
72613,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
72622,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
72654,Thumb Up,37,20,"(100, 176)",JPEG
72656,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
72659,Thumb Down,37,19,"(100, 176)",JPEG
72662,Thumb Down,37,19,"(100, 176)",JPEG
72671,Thumb Down,37,19,"(100, 176)",JPEG
72674,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
72677,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
72688,Thumb Down,37,19,"(100, 176)",JPEG
72692,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
72706,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
72708,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
72720,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
72725,Thumb Down,37,19,"(100, 176)",JPEG
72728,Thumb Up,37,20,"(100, 176)",JPEG
72740,Thumb Up,37,20,"(100, 176)",JPEG
72749,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
72750,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
72754,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
72761,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
72767,Thumb Down,37,19,"(100, 176)",JPEG
72770,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
72772,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
72786,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
72793,Thumb Down,37,19,"(100, 176)",JPEG
72798,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
72803,Thumb Up,37,20,"(100, 176)",JPEG
72853,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
72871,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
72877,Thumb Down,37,19,"(100, 176)",JPEG
72888,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
72907,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
72912,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
72914,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
72924,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
